id,proj_comment_id,request_id,in_reply_to,patchset_id,file_name,line_number,author_id,written_on,message,project_url,asbosu,toufique,jake,final_rating,consensus,neutral_without_consensus
1573,863fb1e7_fd134761,2738,86933117_23bd2ede,2,src/gromacs/gmxpreprocess/readir.c,1836,1000036,11/7/2013 19:39,"Ja, if there were a clean way to have the old name mean a new -q version that'd be fine, but I think this is the best we can do.",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1574,AAAD1H%2F%2F%2F8A%3D,921,NULL,9,src/tools/nsfactor.c,205,1000133,5/9/2012 19:06,"need to fix this to ""num"" not ""max""
omp_get_num_threads",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1575,e6522df8_906c34cb,3474,e6522df8_50148c4a,2,src/testutils/testasserts.h,352,1000036,5/23/2014 8:33,"OK will work on the object containing tolerances for both precisions, with the helper functions intended to be the main way to construct them.",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1576,5b1d945b_b45be018,3564,NULL,4,CMakeLists.txt,5,1000256,6/16/2014 8:51,Since all TNG constants in the header are prefixed with TNG I think it could be nice to just call this variable API_VERSION and then use TNG_API_VERSION in tng_io.cpp and switch the names in version.h.in.,https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1577,AAAER3%2F%2F%2F28%3D,1047,AAAER3%2F%2F%2F3E%3D,7,src/kernel/md.c,195,1000000,5/29/2012 23:29,I agree with Erik the message is an non-issue and can stay as is. I was just curious about the plan to merge the other two commits. But even that doesn't really matter.,https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1578,2610c53d_fa6029cc,2576,2610c53d_7a6d39c5,2,src/tools/gmx_cluster.c,1742,1000243,9/23/2013 10:20,It works pretty well and provides status information for impatient users. Note that nrms is a shared variable among the threads and that the line is overprint with the carriage return character in a fifo manner.,https://gerrit.gromacs.org/#/c/,1,0,1,1,0,Inc
1579,401a0168_b35c1811,4306,NULL,3,src/gromacs/mdlib/nbnxn_cuda/nbnxn_cuda.cu,443,1000105,2/10/2015 20:29,"This is a workaround for WDDM that does not belong here. IMO it would be best split out into a separate commit so that there is a clear record of it.

Additionally, has this been tested thoroughly?",https://gerrit.gromacs.org/#/c/,0,-1,0,0,0,Ex
1580,1b979c5f_e295a699,4000,1b979c5f_22426e36,3,src/gromacs/mdlib/domdec.c,9367,1000071,9/29/2014 13:50,"Is ""how many times have *"", I updated the comment.
Note that the nstglobalcomm removal is not directly related to this patch, but that was uncorrect, since nstglobalcomm counts in MD steps, whereas n_load_have counts DD partitionings.
100 might be a bit high for short runs, but for any longer run DLB will still trigger within a very small fraction of the total runtime.",https://gerrit.gromacs.org/#/c/,0,-1,0,0,0,Ex
1581,a0749d42_aec997a6,4928,NULL,5,src/testutils/tests/xvgtest_tests.cpp,78,1000037,7/28/2015 11:30,"No, this is not sufficient. You also need to call checkXvgFile() using this second data instance. And please create a separate scope for this, so that the previous TestReferenceData object is destructed before this one is created; otherwise, it's difficult to reason that things work as expected , since there is (a bit unfortunately) a lot of logic in the destructor.",https://gerrit.gromacs.org/#/c/,-1,-1,-1,-1,1,Inc
1582,401a0168_7390c0aa,4306,NULL,3,src/gromacs/mdlib/nbnxn_search.c,244,1000105,2/10/2015 20:29,"I have the feeling that we should perhaps split the functionality here and use a separate enum for OpenCL which would indicate the forking point if a future OCL device needs different cluster size. Perhaps an overkill now, but it would not hurt.",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1583,954efd80_45886a25,5285,954efd80_a58b9e74,1,cmake/gmxManageSimd.cmake,482,1000036,11/4/2015 14:43,"Doesn't much matter, either way. Let's omit __vectorcall from the list of tested attributes with all clang except on Windows.",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1584,464939a3_5baec388,2765,464939a3_3baf7788,3,src/gmxlib/gmx_detect_hardware.c,474,1000105,11/11/2013 20:14,"True. To be honest, initially I wanted to avoid passing a bunch of arguments so I thought it does not matter whether I count the unique GPU IDs or their indices and that's why I had ngpu = gpu_info->ncuda_dev_use (but PS 1 was messed up in other ways so I changed ngpu, and I indeed should have removed the branch. 

Long story short: thanks.",https://gerrit.gromacs.org/#/c/,1,1,1,1,1,Inc
1585,AAAD03%2F%2F%2F84%3D,919,AAAD03%2F%2F%2F9Q%3D,1,src/gromacs/commandline/cmdlinemodulemanager.cpp,200,1000037,5/8/2012 18:32,"I thought that the full list of commands can be rather long, so it's best to print it only on explicit request. If there was a mechanism for printing only a subset of the commands, then that could be used here.

But it may be better to wait until there are more modules ready before doing anything more complex. Having a ""commonly used"" subset here requires someone to define what those are, and also requires extra logic somewhere to communicate that subset to the help printing code. For now, I think it is best to keep things simple.",https://gerrit.gromacs.org/#/c/,0,-1,0,0,0,Ex
1586,46b1390c_3b40579c,3210,46b1390c_1be8fb9d,1,src/gromacs/fileio/tpxio.c,66,1000036,3/3/2014 11:04,"Yeah, major documentation work in the next few weeks, so we can all use our time more efficiently when new or wasn't-paying-attention-then developers come on board. Today, only worried about completing the rc while not creating repeat work later! :-)",https://gerrit.gromacs.org/#/c/,1,1,1,1,1,Inc
1587,9bc9cceb_86206aa8,4314,bbd4d07d_87f98614,4,src/gromacs/mdlib/nbnxn_pairlist.h,41,1000359,12/19/2014 13:14,"This has to be restored to the initial code:
#include ""thread_mpi/atomic.h""

It is a remaining from an intermediate OpenCL development stage. In CUDA source files CUDA and non-CUDA data structures and headers are mixed together. This cannot happen with OpenCL, you cannot use C/C++ standard library headers or any other headers relying on those (see section 6.9 https://www.khronos.org/registry/cl/specs/opencl-1.2.pdf)",https://gerrit.gromacs.org/#/c/,0,-1,0,0,0,Ex
1588,1b323cd3_2a5f9f07,4358,1b323cd3_aa72afa3,3,src/gromacs/utility/directoryenumerator.h,98,1000037,1/17/2015 17:28,"This is the same as in the underlying OS calls, and this same construct is also used in the nbsearch pair loop, as it minimizes the amount of code the caller needs to write for correct looping (and is quite easy to implement, as there's only one function that returns something).",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1589,15d68ddb_b152e0ff,5224,557645c6_536844b2,13,src/gromacs/hardware/tests/hardwaretopology.cpp,53,1000037,11/23/2015 19:48,"Not currently. It's somewhat different from what the current reference data approach uses, as I guess that you would want to generate that state using some code that is not part of the test (since if you can generate the state with code that runs anywhere, you do not really benefit from serialization).

Generic serialization is also a significant amount of code, even if straightforward (and with C++, it requires some careful thinking on what kind of constraints it enforces on the serializable types, unless you make the object itself responsible for the serialization).",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1590,fbc4887e_392aaf84,4123,NULL,1,src/kernel/calc_verletbuf.c,255,1000072,10/7/2014 5:40,Why replace the ip[] only here and not consistently_,https://gerrit.gromacs.org/#/c/,0,-1,0,0,0,Ex
1591,b5fa212e_7e6891b2,5166,401cc151_639f0254,4,src/gromacs/utility/alignedallocator.h,159,1000036,10/13/2015 11:29,OK. I agree there's a sense that the state of the machine is not const.,https://gerrit.gromacs.org/#/c/,1,1,0,1,0,Inc
1592,81ef9b31_3d324ffd,2472,NULL,4,src/gromacs/gmxlib/copyrite.cpp,183,1000038,7/5/2013 18:21,"Ok, this is a bit for my learning--apart from the weirdness, would it be better to do static const const char * here (consistent use of modifiers on the left)?  Still bending my mind around the subtleties of multiple const qualifiers in the same line...",https://gerrit.gromacs.org/#/c/,0,-1,0,0,0,Ex
1593,66655d29_74e46809,2803,NULL,4,src/gromacs/mdlib/nbnxn_search.c,4417,1000105,12/1/2013 20:07,"Why not use num_threads(gmx_omp_nthreads_get(emntNonBonded)) - and perhaps add an assert(gmx_omp_nthreads_get(emntNonBonded) == nnbl)?

Additionally, there are three more loops over the lists, can some of them be merged into one parallel region with this?",https://gerrit.gromacs.org/#/c/,0,-1,0,0,0,Ex
1594,7bc17818_4d1c396f,3814,NULL,2,install-guide/install-guide.md,229,1000036,7/23/2014 21:19,"""system-provided version"" or ""version provided by the system""",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1595,9520bd92_759788a9,5190,1515ad2e_3978ef71,4,src/gromacs/gmxlib/gpu_utils/gpu_utils.cu,330,1000105,10/21/2015 14:03,Good point. I think it is related to the change as the new message is introduced here.,https://gerrit.gromacs.org/#/c/,1,1,1,1,1,Inc
1596,AAAESn%2F%2F%2F6Y%3D,1047,NULL,12,cmake/gmxDetectAcceleration.cmake,20,1000000,6/1/2012 17:28,could this moved to config.h instead of having it on the command line?,https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1597,200eedb5_2a0c9ff0,4822,NULL,1,src/gromacs/fileio/gmxfio_rw.c,53,1000038,7/1/2015 18:40,"indeed.  I see why it's there...I don't suppose there's a clean way to make this better?  Looking at do_xdr(), nothing comes to mind immediately.",https://gerrit.gromacs.org/#/c/,0,-1,0,0,0,Ex
1598,75cee94c_ac3b63c9,4524,75cee94c_8c10e75a,36,src/gromacs/simd/impl_reference/impl_reference_simd_float.h,207,1000111,11/28/2015 10:17,"I far prefer the load/store naming since anybody who has ever worked with SIMD will know exactly what we're doing. 

The point is to maybe make the SIMD code slightly less cluttered, and _maybe_ make it possible to for some simple routines to be templated, not to design a new language.",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1599,a6c75563_761bb02d,3021,a6c75563_5661549f,6,src/gromacs/mdlib/tpi.c,441,1000111,1/26/2014 11:47,"We should move this to some other module since it has very little to do with SIMD, and it was only a hack for a single architecture. However, that will require us to write a different hardware module, so for now I've added a define for GMX_SIMD when any of the SIMD architectures is enabled (which is good to have anyway).",https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1600,bbd4d07d_2709ba35,4314,NULL,4,src/gromacs/mdlib/nbnxn_ocl/nbnxn_ocl_kernels.cl,40,1000105,12/19/2014 0:13,It seems to me that the above helpers would be better suited in a different file to keep this file a purely generator one. Does that make sense? is there any good reason to keep it here?,https://gerrit.gromacs.org/#/c/,0,0,0,0,1,Inc
1601,9049cf4f_78b099dc,9251,d071878d_0e83bf4b,6,user/test/com/google/gwt/testing/TestUtils.java,31,5105,9/25/2014 19:06,"It is not too late to do one. But because this runs also on the client and I am not sure how compatible those are with the Java ones I decided to write it this way.

But you can look at the one I wrote for the source level in Utility.versionPattern if you feel nostalgic.


You made me learn GWT regexps and do it!!! and it is here for all to see with all the regexp beautiful simplicity.",https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1602,5c6be9dc_4c965b31,6581,dca43989_bdc4efd5,2,dev/core/src/com/google/gwt/dev/javac/typemodel/AssignabilityChecker.java,63,5110,3/7/2014 1:25,Removed 'to' as the assertion is there for mostly documentation purposes.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1603,7042b231_7406de4e,12672,NULL,3,user/test/com/google/gwt/user/cellview/client/CellTableTest.java,391,6449,5/4/2015 16:57,"These are nice tests. Can we put them on AbstractHasData directly instead of the Table subclass?
The one bit that you'd have to keep here would be the test with the alternative TableBuilder.",https://gwt-review.googlesource.com/#/c/,1,1,1,1,1,Inc
1604,3692db12_5cf4cc36,8415,NULL,1,user/super/com/google/gwt/emul/java/lang/String.java,824,5110,8/4/2014 19:08,It is not obvious to me what this code snippet is doing; can you add a comment?,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1605,10116099_0ad7c976,9503,NULL,5,user/test/com/google/gwt/resources/client/gss/GssResourceTest.java,174,5445,10/9/2014 4:47,[info] Line matches the illegal pattern 'check that a space is left after a colon on an assembled error message'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1606,d087c827_e9e6f5ea,9503,d087c827_a9a95d9f,5,user/src/com/google/gwt/resources/gss/CssPrinter.java,85,5035,10/9/2014 8:37,"Just cleaning, this regex remove  empty string concatenation:  + ("""")

This can happen when we start a new group of concatenation (see appendConcatOperation()) and there is nothing to print afterwards. In this case the string ends with a concatenation of an empty string",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1607,8e5d3534_27157ae4,10950,NULL,4,user/src/com/google/gwt/resources/rg/GssResourceGenerator.java,728,5385,1/6/2015 19:25,I think we should also force the configuration property to not be multi valued.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1608,a7dbe037_e36c667c,3662,c7de1427_9e24ddbe,5,user/src/com/google/gwt/event/dom/client/KeyCodes.java,465,5030,7/9/2013 9:22,"When you swap a KEY_RIGHT for a KEY_LEFT in RTL, that's because you're interested in the ""start of the line"" (which is on the left in LTR) rather than the left vs. right; so in the ""case KEY_LEFT"", the comment could say ""start of the line, no special RTL handling"".",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1609,UEJhZHbg,2582,T9hLqDN0,1,user/src/com/google/gwt/user/client/ui/TypedComposite.java,34,5110,4/26/2013 22:44,Will take a look after we decide how to move forward.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1610,e1d30d45_fc07812e,4852,NULL,1,user/src/com/google/gwt/user/client/DOM.java,1400,5000,10/8/2013 4:58,"Any ideas why this might not have been public originally?  Obviously no immediate consequences to making it public, just wondering if we should try to discourage people from using it if there are alternatives.",https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1611,d0e42853_a0c10f2a,9710,NULL,2,dev/core/src/com/google/gwt/dev/javac/PersistentUnitCache.java,488,5010,10/17/2014 0:12,"It seems clearer to return Future<?> here and let the caller set the variable.

A better name would be something like startAddingEntryToCache since the postcondition is that when it returns, the task is scheduled. (Assuming the persistent unit cache is running at all.)",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1612,53ae8194_d85cad5f,8852,NULL,3,dev/core/src/com/google/gwt/dev/jjs/JavaToJavaScriptCompiler.java,156,5445,8/22/2014 20:50,[error] Wrong order for 'java.io.ByteArrayOutputStream' import.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1613,f6220389_8434fbf2,8810,NULL,1,dev/core/src/com/google/gwt/dev/jjs/impl/DeadCodeElimination.java,1735,5105,8/20/2014 1:47,Maybe move this to getStringMethod and rename getStringMethod to getStringMethodOverload?,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1614,39f3a71c_72f6c0a9,7080,NULL,1,user/test/com/google/web/bindery/requestfactory/gwt/client/FooReceiver.java,0,5030,4/15/2014 9:35,How about just moving it to RequestFactoryTestBase instead of a top-level class?,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1615,e43969b5_f66816ff,8150,NULL,10,dev/core/src/com/google/gwt/dev/shell/SuperDevListener.java,116,5010,7/7/2014 22:10,It seems better to throw UnableToCompleteException in this case; there's no need to print the stack trace.,https://gwt-review.googlesource.com/#/c/,0,0,-1,0,0,Ex
1616,52b912a9_676b52c7,6151,NULL,2,dev/core/src/com/google/gwt/dev/jjs/JavaToJavaScriptCompiler.java,298,5445,1/22/2014 22:08,[info] Unable to get class information for @throws tag 'UnableToCompleteException'.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1617,6a71c0c6_1cf979e9,7430,8a8354c4_cb381dc3,1,dev/codeserver/java/com/google/gwt/dev/codeserver/dev_mode_on.js,183,5010,5/2/2014 4:07,"The main thing about ""Dev Mode Off"" is that it works even when the code server isn't running. Perhaps it's less useful with this change, but I don't want to remove it yet.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1618,a73f60e7_006de875,3661,a73f60e7_20e3c429,1,user/src/com/google/web/bindery/event/shared/HandlerRegistrationCollection.java,41,5030,7/8/2013 16:18,"Sure it's more readable, but how about:

 HandlerRegistrationCollection hrc = new HandlerRegistrationCollection();
 Ã¢â‚¬Â¦
 hrc.add(foo.addXxxHandler(Ã¢â‚¬Â¦));
 Ã¢â‚¬Â¦
 hrc.add(bar.addYyyHandler(Ã¢â‚¬Â¦));

or:

 HandlerRegistrationCollection hrc = new HandlerRegistrationCollection();
 Ã¢â‚¬Â¦
 HandlerRegistration hr1 = Ã¢â‚¬Â¦
 hrc.add(hr1);
 Ã¢â‚¬Â¦
 HandlerRegistration hr2 = Ã¢â‚¬Â¦
 hrc.add(hr2);

I.e. accumulate HandlerRegistration instances right into the HRC (which can be a field of your class) rather than into local variables that you then pass as a whole to the factory method.

If you want varargs, you could add an addAll() method:

 HandlerRegistrationCollection hrc = new HandlerRegistrationCollection();
 hrc.addAll(hr1, hr2);

or with a Collection or Iterable as argument:

 HandlerRegistrationCollection hrc = new HandlerRegistrationCollection();
 hrc.addAll(Arrays.asList(hr1, hr2));

Note that Sencha has not felt the need to add such collection/varargs to their GroupingHandlerRegistration: http://docs.sencha.com/gxt/3/com/sencha/gxt/core/shared/event/GroupingHandlerRegistration.html

Similar for GWT-P's registerHandler on their PresenterWidget base class: http://arcbees.github.io/GWTP/javadoc/apidocs/com/gwtplatform/mvp/client/HandlerContainerImpl.html#registerHandler(com.google.web.bindery.event.shared.HandlerRegistration)",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1619,QvCkKiS0,2040,Qo4iwW9Q,2,user/src/com/google/gwt/core/shared/SerializableThrowable.java,39,5110,3/5/2013 5:42,This follows the common toXXX naming convention and implementation style used in Guava. I need fix the documentation.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1620,63dba606_d95d47b1,5510,NULL,6,user/super/com/google/gwt/emul/java/util/AbstractHashMap.java,166,5110,11/26/2013 23:38,The performance characteristics of ArrayList should be similar enough to use here instead of introducing JsObjectArray.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1621,b26fa53a_473a904d,4327,NULL,2,user/src/com/google/gwt/user/client/DOM.java,506,5030,9/2/2013 22:58,How about that one? Is it because you won't be able to automatically change call sites?,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1622,5fea00f0_008bf012,7770,7f33447f_4268e732,2,.gitignore,1,5030,6/3/2014 11:58,"This is a Maven project, and Maven's default build directory is ""target"" (see also the .classpath file generated by M2Eclipse)",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1623,6a4e2058_62e8d68a,7633,NULL,1,dashboard/src/main/java/com/google/gwt/benchmark/dashboard/server/controller/BenchmarkController.java,211,5010,5/16/2014 1:18,"Here, we are making a bunch of datastore calls in a loop, which could fail (or time out) and drop half of the updates.

Since this is derived data and an async update is probably okay, a more robust approach would be to put tasks on the App Engine task queue to refresh each graph. Failed tasks automatically get retried.

The most robust way to do the update: given a graph id, regenerate the graph from a query of all its dependencies, sort of like a makefile. Then, since it's idempotent, it doesn't matter if it fails sometimes, and we can ignore concurrency as well since multiple writes don't matter.

(Incremental updates would be more efficient but trickier to get right, so I typically put that off until it seems necessary.)",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1624,24a1ca5e_624c92c3,10643,648022c5_19b18fd5,2,user/src/com/google/gwt/resources/converter/Css2Gss.java,140,5035,12/9/2014 9:19,I agree if the file exist we should skip the conversion and print a information message,https://gwt-review.googlesource.com/#/c/,1,0,1,1,0,Inc
1625,d5c5fa79_6523d146,9960,NULL,7,dev/core/src/com/google/gwt/dev/jjs/impl/OptimizerVisitor.java,79,5105,11/3/2014 22:07,"I think either all the modification are propagated ""live"" or they are all buffered, having a mix of both seems to be a gate for inconsistency.",https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1626,c3a45289_d7742c1b,5510,c3a45289_6344a236,6,user/super/com/google/gwt/emul/java/util/AbstractHashMap.java,166,5385,11/28/2013 0:47,"Using ArrayList is bad for several reasons:

Performance:
Due to changes in the hidden class it runs slower. It also does range checks which we definitely do not want. I am working to improve this, but at this point they do not perform in the same class.

Assuming Array == JsArray:
A lot of GWT code assumes this and that is a bad thing because there are a couple of things that we can not do to optimize array because of that (e.g. putting fields on an array makes FF opt out of some optimizations).
I am thinking that we might want to model arrays as an object with a field for the array and other fields for GWT stuff (type info) and let the compiler inline all access to the array at the right places. This might make ArrayList as fast as JsArray.",https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1627,99349308_8d95a426,5567,NULL,32,dev/core/src/com/google/gwt/dev/jjs/impl/ControlFlowAnalyzer.java,105,5105,4/2/2014 16:31,"Is this only relevant for new Js interop or was it also a bug with regular JSOs?

If it was a bug with JSOs, we should add the relevant regression test.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1628,3e88e4e1_cd458c24,4922,de23489b_fcedc1e8,1,dev/core/src/com/google/gwt/dev/cfg/LibraryGroup.java,299,5410,10/14/2013 18:35,i did some refactoring and missed changing this name. thanks for catching it,https://gwt-review.googlesource.com/#/c/,1,1,1,1,1,Inc
1629,43d246e8_720fbfdf,10932,NULL,14,dev/core/src/com/google/gwt/dev/jjs/ast/JTypeOracle.java,1098,5445,3/27/2015 22:10,[info] Line matches the illegal pattern 'more than one blank line'.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1630,def0a8a0_eed37f4b,5001,3e346406_f56fe0f3,1,dev/core/test/com/google/gwt/dev/jjs/impl/codesplitter/CodeSplitterTest.java,216,5105,10/17/2013 19:02,Done. Wonder why checkstyle did not complain here this time.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1631,bcd4012f_56377491,12050,92c566cf_45d02a75,1,user/src/com/google/gwt/logging/LoggingDisabled.gwt.xml,81,5110,3/10/2015 21:11,I think I was playing too safe here. We can probably just bound it to stackMode == native regardless of SDM.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1632,5cbf69de_dd703bf3,5567,9c2ba1c2_6b9ab911,25,dev/core/test/com/google/gwt/dev/javac/JSORestrictionsTest.java,473,5001,3/14/2014 22:14,"I think you're right that this seems only natural. I will leave the code for this commented out by a flag for now, and figure out a way to add a 'lint' mode to JSORestrictionsChecker later to warn when turned on.",https://gwt-review.googlesource.com/#/c/,1,1,0,1,0,Inc
1633,15bf92c3_762e4e81,10031,15bf92c3_f32fd0a5,2,src/main/markdown/release-notes.md,85,5110,10/30/2014 20:05,"If the string is boxed (ie. if the string is created in javascript new String(""..."")), it is no longer acts like java.lang.String in GWT lang. For example (aBoxedJsString instanceof String) will return false.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1634,a48dbaf4_e6a19a7a,10643,24a1ca5e_624c92c3,2,user/src/com/google/gwt/resources/converter/Css2Gss.java,140,5385,12/9/2014 13:53,Changed to check ahead and simply log the fact that we will not overwrite files.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1635,10116099_e6e9e0bd,9503,NULL,3,user/src/com/google/gwt/resources/rg/GssResourceGenerator.java,173,5445,10/6/2014 15:36,[info] Line matches the illegal pattern 'check that a space is left after a colon on an assembled error message'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1636,59d5bb77_8ad50bd8,7021,NULL,1,dev/core/src/com/google/gwt/dev/jjs/impl/CatchBlockNormalizer.java,66,5410,4/12/2014 0:44,please add a comment explaining why leaving a try statement in the AST (with no catch blocks and no finally block) would leave the AST in an unsafe state,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1637,3fd0ec87_d2921102,7600,df74307d_0a364707,12,dev/core/src/com/google/gwt/dev/jjs/impl/UnifyAst.java,870,5001,6/13/2014 18:13,"That means we'll have to add an extra boolean field to every member. It'll make serialization size bigger as well as resident AST memory go up. 

I'm happy to change it, but it seems like it trades off memory for readability.

You'd still have to handle """", because that's the way Java annotations work, you cannot have a default value of 'null'",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1638,da69a7a3_8d4b51f2,10310,NULL,3,dev/core/src/com/google/gwt/dev/javac/PersistentUnitCache.java,194,5410,11/19/2014 23:38,"I think we should make it very clear that this is an asynchronous process:

""Enqueues a clean up of old cache files...""",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1639,10116099_0986bb37,9503,NULL,5,user/test/com/google/gwt/resources/client/gss/GssResourceTest.java,98,5445,10/9/2014 0:16,[info] Line matches the illegal pattern 'check that a space is left after a colon on an assembled error message'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1640,6d19f971_76330e28,12641,6d19f971_b389b8bf,3,user/src/com/google/gwt/user/cellview/client/CellTable.java,901,5110,5/5/2015 22:03,"The problem is, at the opensource side, if this breaks the app, people will try to debug it by themselves or worse they will just give up and do not update to the latest GWT version - I don't want that to happen, especially for this release.

On the other hand if somebody hits the problem, it is easy to point them to the workaround. This is not ideal situation but that is what I prefer right now.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1641,10116099_587089fc,9023,NULL,9,user/src/com/google/gwt/storage/client/StorageMap.java,255,5110,10/7/2014 16:49,"Other parts rely on non-null values, perhaps this should be critical.
Anyway, let's not expand preconditions beyond JRE for now and submit the patchset that I already +2'd.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1642,50c2f81e_2053e7ac,9509,d09ee86b_5a4c298d,5,elemental/build.xml,56,5055,10/9/2014 21:31,"The main points are hat we avoid to repeat the code block below twice (or three when merging the JRE task), and reading each task is easier to know exactly what the diferences ares",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1643,819996fb_9c36251a,12150,NULL,2,user/test/com/google/gwt/dev/jjs/test/Java7Test.java,90,5445,3/12/2015 19:04,[info] Line matches the illegal pattern 'more than one blank line'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1644,f064ccc9_63329014,9816,f0320cd2_ffdd4372,2,dev/codeserver/java/com/google/gwt/dev/codeserver/recompile_template.js,29,5385,10/20/2014 22:11,renamed to __initPropertyProviders in this scope to indicate that we consider it private in this scope otherwise initPropertyProviders,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1645,59ee9b35_73dd282e,6932,39f3a71c_124dbc8d,3,user/src/com/google/gwt/user/tools/templates/maven/pom.xmlsrc,58,5030,4/15/2014 10:12,"But then there's no need to re-define the gwt-maven-plugin's dependencies. So either we use ${gwtVersion} as the gwt-maven-plugin version and we remove the plugin dependencies, or we keep it that way, with identical but ""unrelated"" versions for GWT and the gwt-maven-plugin.

I'd happily go with the former (which would simplify the POM and aligns with what people should write unless they really need different versions of GWT and the plugin Ã¢â‚¬â€œ e.g. they use a patched GWT, or a patched plugin, or the plugin hasn't yet been released for the version of GWT they want to use, or the plugin has had a bugfix release), but it makes it a bit harder to test the WebAppCreator with a GWT RC (not yet pushed to Central), where the plugin hasn't yet been released (because it cannot update its GWT dependencies yet).

WDYT?",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1646,aaf9f8ff_3e6d2542,7601,NULL,1,dev/core/src/com/google/gwt/dev/AnswerMap.java,116,5445,5/14/2014 0:27,[info] Line matches the illegal pattern 'more than one blank line'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1647,795efffe_38bfe9de,7041,b964f7c8_6eab576b,1,user/src/com/google/gwt/user/rebind/ClassSourceFileComposerFactory.java,35,5110,4/15/2014 22:41,"Although the class is public, it is not practical to refer to it because it is only used in two places; a private field inside ClassSourceFileComposerFactory and the package protected ClassSourceFileComposer; both are hidden from outside.

So only possible breakage scenario is, if someone extends the class and use it for the purposes outside of this package which is very unlikely. (Probably we should also change the visibility to package visible).

So I think we can just take the shortcut here and not wait for an extra release to get rid of the code.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1648,1d879d2a_5e4ed1a1,2900,NULL,5,user/super/com/google/gwt/user/translatable/com/google/gwt/user/client/rpc/impl/ClientSerializationStreamReader.java,70,5010,6/5/2013 19:49,I'm not sure we need a fallback? The server should have set the version correctly.,https://gwt-review.googlesource.com/#/c/,-1,0,0,0,0,Ex
